target_id,target_month,employee_id,product_id,target_qty,target_value,currency,approved_by,approval_status,created_at,updated_at,source_system,batch_id,remarks
T400635,2025-05-01,E100483,P200627,1705,"5,91,243.51",INR,E100721,Approved,2025-05-08 00:25:32,2026-02-06 18:35:21,SAP,BATCH_20260313_001,
T400636,2025-11-01,E100084,P200390,1654,"57,52,300.37",INR,E100281,Approved,2024-11-29 17:49:20,2025-03-01 22:16:39,SFA App,BATCH_20260313_002,Manual upload
T400637,2025-11-01,E100386,P200470,255,,INR,E100199,Approved,2025-12-06 06:48:46,2025-05-28 05:43:24,CRM,BATCH_20260313_003,Manual upload
T400638,2025-06-01,E100606,P200634,995,"4,97,792.78",INR,E100364,Approved,2024-11-24 03:27:35,2025-05-30 11:04:40,CRM,BATCH_20260313_001,Carry forward
T400639,2025-03-01,E100650,P200064,502,"11,92,119.31",INR,E100196,Approved,2025-08-03 03:57:18,2026-01-10 14:25:52,SAP,BATCH_20260313_002,
T400640,2026-02-01,E100591,P200406,1481,"58,57,383.39",INR,E100166,Approved,2025-12-05 18:50:45,2025-07-02 06:28:27,CRM,BATCH_20260313_001,
T400641,2025-09-01,E100746,P200579,786,"7,55,202.46",INR,E100042,Approved,2025-06-26 11:17:56,2025-10-25 20:00:23,SFA App,BATCH_20260313_001,
T400642,2025-06-01,E100249,P200468,1414,"16,24,027.64",INR,E100710,Pending,2026-03-01 16:49:45,2025-09-22 06:00:45,SFA App,BATCH_20260313_003,Revised
T400643,2025-09-01,E100581,P200267,301,"11,62,005.00",INR,E100710,Approved,2025-01-16 18:19:08,2025-08-17 23:39:48,SAP,BATCH_20260313_003,
T400644,2025-08-01,E100443,P200218,,"41,18,610.36",INR,E100462,Approved,2025-01-25 22:46:33,2025-10-03 17:45:10,CRM,BATCH_20260313_003,Manual upload
T400645,2025-01-01,E100580,P200500,1620,"41,50,265.41",INR,E100326,Approved,2026-02-01 23:19:43,2025-03-30 08:18:15,SAP,BATCH_20260313_001,Revised
T400646,01-04-2025,E100640,P200588,1711,"12,15,928.63",INR,E100273,Approved,2024-11-19 18:11:46,2025-06-24 21:46:16,CRM,BATCH_20260313_002,
T400647,2025-04-01,E100608,P200528,270,"8,47,222.49",INR,E100245,Approved,2025-02-05 00:58:29,2025-02-23 09:52:34,CRM,BATCH_20260313_001,Carry forward
T400648,2025-01-01,E100317,P200354,1667,"64,98,845.00",INR,E100707,Pending,2025-08-06 22:25:33,2025-07-08 17:06:38,SFA App,BATCH_20260313_002,Carry forward
T400649,01-08-2025,E100429,P200672,578,"14,43,080.71",INR,E100263,Approved,2025-04-21 00:19:26,2025-05-23 14:05:59,SFA App,BATCH_20260313_002,Revised
T400650,2026-02-01,E100399,P200371,1725,"42,87,468.48",INR,E100420,Approved,2024-12-14 04:17:22,2025-01-14 02:04:27,SAP,BATCH_20260313_001,Revised
T400651,2025-12-01,E100657,P200277,1790,"79,87,040.26",INR,E100056,Approved,2025-01-31 23:06:01,2025-10-27 12:39:41,CRM,BATCH_20260313_002,Revised
T400652,2025-09-01,E100096,P200386,605,"13,02,479.38",INR,E100073,Approved,2024-12-05 01:58:37,2025-03-08 08:16:13,CRM,BATCH_20260313_003,Carry forward
T400653,2025-11-01,E100307,P200005,754,"27,17,718.51",INR,E100590,Approved,2025-11-17 03:45:59,2025-09-09 05:49:17,SFA App,BATCH_20260313_001,Manual upload
T400654,2025-02-01,E100696,P200214,1124,"43,69,675.43",INR,E100319,Approved,2025-01-12 00:13:28,2025-05-25 09:46:22,SFA App,BATCH_20260313_001,
T400655,2025-11-01,E100688,P200447,1026,"9,88,891.84",INR,E100150,Pending,2024-12-21 08:01:29,2025-12-02 17:49:04,CRM,BATCH_20260313_002,Manual upload
T400656,2025-03-01,E100322,P200612,1741,"47,02,511.02",INR,E100581,Approved,2025-06-25 03:54:47,2025-04-23 23:16:09,Legacy ERP,BATCH_20260313_002,
T400657,2026-03-01,E100429,P200275,658,"19,88,092.44",INR,E100716,Approved,2025-12-22 03:26:46,2025-05-29 01:50:01,Legacy ERP,BATCH_20260313_003,Carry forward
T400658,2025-02-01,E100168,P200270,594,"6,30,621.14",INR,E100715,Approved,2025-04-07 13:58:25,2025-04-22 19:30:05,SAP,BATCH_20260313_001,Revised
T400659,2025-07-01,E100327,P200046,474,"5,42,845.77",INR,E100632,Approved,2025-09-14 08:38:29,2025-06-11 12:29:22,SFA App,BATCH_20260313_002,Manual upload
T400660,2025-08-01,E100680,P200433,822,"15,07,286.45",INR,E100097,Approved,2025-10-26 16:06:25,2025-10-27 23:17:58,SAP,BATCH_20260313_001,Revised
T400661,2025-03-01,E100311,P200146,276,"5,38,382.52",INR,E100141,Pending,2025-03-26 23:18:44,2025-11-21 04:07:19,SFA App,BATCH_20260313_001,
T400662,2025-10-01,E100017,P200291,1102,"10,21,651.54",INR,E100518,Approved,2025-09-13 17:12:27,2025-07-07 02:48:18,SFA App,BATCH_20260313_003,
T400663,2025-11-01,E100333,P200610,225,"5,51,976.86",INR,E100472,Approved,2024-11-17 01:20:29,2025-10-03 06:48:16,SAP,BATCH_20260313_001,
T400664,2025-01-01,E100513,P200367,1259,"19,47,679.11",INR,E100281,Pending,2025-05-10 03:13:58,2025-08-09 08:02:08,Legacy ERP,BATCH_20260313_001,Revised
T400665,2025-11-01,E100709,P200045,,"36,77,782.34",INR,E100104,Approved,2025-11-23 22:53:06,2025-07-04 10:58:36,Legacy ERP,BATCH_20260313_003,Carry forward
T400666,2026-03-01,E100588,P200178,598,"2,33,148.20",INR,E100333,Pending,2025-02-19 12:51:02,2025-03-02 17:05:06,SFA App,BATCH_20260313_001,Revised
T400667,2025-01-01,E100134,P200562,1423,"16,79,152.89",INR,E100074,Pending,2025-03-17 22:45:39,2025-03-04 15:37:09,SAP,BATCH_20260313_003,Manual upload
T400668,2025-05-01,E100349,P200076,1758,"68,16,850.07",INR,E100304,Pending,2025-05-29 17:31:11,2025-07-14 03:07:31,CRM,BATCH_20260313_002,
T400669,2025-06-01,E100179,P200126,477,"11,87,332.71",INR,E100212,Approved,2025-09-18 18:38:25,2025-08-25 07:05:12,SAP,BATCH_20260313_001,
T400670,2025-12-01,E100210,P200077,428,"6,21,270.28",INR,E100400,Approved,2025-09-06 03:12:59,2025-12-22 12:11:05,Legacy ERP,BATCH_20260313_001,Carry forward
T400671,2026-01-01,E100267,P200015,836,"75,053.21",INR,E100717,Approved,2025-04-25 22:35:17,2025-11-02 17:18:16,SFA App,BATCH_20260313_002,Revised
T400672,2025-07-01,E100638,P200205,176,"35,740.80",INR,E100706,Approved,2025-03-01 06:44:15,2025-08-08 19:17:04,SFA App,BATCH_20260313_002,
T400673,2025-11-01,E100517,P200031,56,"1,15,457.72",INR,E100338,Approved,2025-11-13 07:32:27,2025-10-13 23:58:58,SFA App,BATCH_20260313_001,Revised
T400674,01/01/2026,E100206,P200349,,"24,91,200.04",INR,E100044,Approved,2025-09-02 01:30:55,2025-03-07 18:16:43,Legacy ERP,BATCH_20260313_002,Revised
T400675,2025-07-01,E100399,P200437,955,"8,94,347.39",INR,E100417,Approved,2025-10-20 16:25:15,2025-04-15 17:36:29,Legacy ERP,BATCH_20260313_002,Manual upload
T400676,2025-11-01,E100024,P200121,212,"1,87,110.54",INR,E100198,Pending,2025-02-25 18:16:10,2025-08-16 05:32:52,CRM,BATCH_20260313_003,
T400677,2025-06-01,E100362,P200427,,"44,65,021.16",INR,E100572,Approved,2025-03-25 09:29:29,2025-01-10 12:17:34,SAP,BATCH_20260313_001,Revised
T400678,2025-09-01,E100348,P200512,374,"10,51,356.23",INR,E100293,Pending,2025-02-27 10:49:02,2025-07-27 17:33:19,CRM,BATCH_20260313_003,Revised
T400679,2025-11-01,,P200229,1747,"64,43,568.01",INR,E100150,Pending,2025-02-09 17:45:09,2025-04-28 19:07:38,CRM,BATCH_20260313_003,Carry forward
T400680,2025-11-01,E100485,P200515,1396,"30,16,314.87",INR,E100738,Approved,2025-12-18 00:55:12,2025-12-06 03:41:40,SFA App,BATCH_20260313_003,Manual upload
T400681,2025-03-01,E100372,P200597,1022,"27,80,519.11",INR,E100651,Approved,2025-09-25 13:18:20,2025-05-26 16:53:57,CRM,BATCH_20260313_002,Manual upload
T400682,01 Dec 2025,E100129,P200580,1538,"24,86,139.06",INR,E100272,Approved,2025-11-06 07:25:19,2025-06-08 21:28:30,CRM,BATCH_20260313_003,
T400683,2025-09-01,E100124,P200556,630,"24,53,071.88",INR,E100718,Approved,2025-01-30 06:05:43,2025-10-30 12:07:30,CRM,BATCH_20260313_002,Revised
T400684,2025-09-01,E100704,P200679,579,"18,06,015.97",INR,E100122,Approved,2025-07-18 00:16:23,2025-06-16 19:59:05,CRM,BATCH_20260313_003,Carry forward
T400685,2025-02-01,E100120,P200166,1352,"50,50,902.72",INR,E100658,Pending,2025-12-21 14:59:23,2025-08-05 23:47:14,SFA App,BATCH_20260313_002,
T400686,2026-01-01,E100519,P200223,1640,"35,33,056.35",INR,E100468,Approved,2025-10-02 22:10:23,2025-01-12 12:50:32,CRM,BATCH_20260313_001,Revised
T400687,2026-02-01,E100008,P200225,803,"18,89,916.22",INR,E100649,Approved,2025-09-14 21:21:05,2025-11-15 21:27:40,CRM,BATCH_20260313_003,Carry forward
T400688,2025-05-01,E100386,P200154,114,"1,93,553.09",INR,E100374,Approved,2025-12-10 18:42:39,2025-09-20 16:20:49,Legacy ERP,BATCH_20260313_001,Revised
T400689,10/01/2025,E100619,P200160,948,"20,98,006.42",INR,E100293,Approved,2025-12-20 10:58:20,2026-03-08 09:08:10,SAP,BATCH_20260313_002,Carry forward
T400690,2025-12-01,E100434,P200515,976,"41,04,563.94",INR,E100193,Approved,2025-10-03 22:56:43,2025-10-16 12:28:15,CRM,BATCH_20260313_003,Carry forward
T400691,2025-08-01,E100697,P200242,108,"4,11,452.89",INR,E100004,Approved,2025-06-14 02:38:55,2026-01-12 11:22:56,SFA App,BATCH_20260313_002,Revised
T400692,01/03/2026,E100137,P200610,816,"24,06,512.44",INR,E100712,Approved,2026-01-08 15:17:50,2025-10-13 23:24:13,SFA App,BATCH_20260313_002,Manual upload
T400693,2025-11-01,E100054,P200243,83,"84,631.93",INR,E100688,Approved,2025-01-05 12:40:32,2025-08-21 03:43:29,Legacy ERP,BATCH_20260313_003,Carry forward
T400694,2025-04-01,E100021,P200342,1616,"6,06,056.20",INR,E100189,Approved,2025-07-22 20:30:24,2026-01-11 03:28:10,SFA App,BATCH_20260313_002,Manual upload
T400695,2025-04-01,E100061,P200011,652,"3,11,165.23",INR,E100574,Approved,2025-07-29 14:01:53,2025-05-01 11:05:30,SAP,BATCH_20260313_003,Carry forward
T400696,2025-08-01,E100692,P200580,578,"9,11,525.50",INR,E100052,Approved,2026-03-01 21:16:03,2026-02-15 22:30:42,SAP,BATCH_20260313_003,Revised
T400697,2025-04-01,E100701,P200329,1688,"22,82,927.76",INR,E100339,Approved,2025-02-02 08:40:01,2026-02-10 04:28:35,CRM,BATCH_20260313_001,
T400698,2025/02/01,E100373,P200566,284,"3,10,307.93",INR,E100613,Approved,2024-12-27 02:49:27,2025-11-23 19:20:40,SAP,BATCH_20260313_002,Revised
T400699,2025/05/01,E100152,P200211,720,,INR,E100495,Approved,2026-02-06 23:54:13,2025-09-07 12:24:51,SFA App,BATCH_20260313_001,
T400700,2025-07-01,E100396,P200011,158,"6,61,811.25",INR,E100029,Approved,2024-12-16 17:14:11,2025-10-10 23:17:01,SAP,BATCH_20260313_003,Carry forward
T400701,2025-01-01,E100747,P200288,980,"27,65,288.43",INR,E100199,Approved,2024-12-22 14:12:47,2025-03-16 09:27:06,Legacy ERP,BATCH_20260313_003,Carry forward
T400702,05/01/2025,E100162,P200159,1383,"44,46,923.57",INR,E100108,Approved,2025-11-10 17:36:08,2026-02-25 12:23:34,CRM,BATCH_20260313_002,Revised
T400703,2025-09-01,E100487,P200246,469,"17,98,603.96",INR,E100516,Approved,2025-05-28 00:45:59,2025-07-29 19:17:20,SFA App,BATCH_20260313_003,Carry forward
T400704,10/01/2025,E100453,P200053,1795,"18,51,165.85",INR,E100443,Approved,2024-12-24 05:40:15,2025-11-01 23:16:55,Legacy ERP,BATCH_20260313_003,Carry forward
T400705,2025-01-01,E100636,P200223,998,"29,56,688.57",INR,E100518,Approved,2025-09-02 20:46:03,2026-01-12 05:51:48,CRM,BATCH_20260313_001,Manual upload
T400706,2026-03-01,E100489,P200118,1656,"23,98,455.93",INR,E100674,Rejected,2026-02-20 04:35:27,2025-01-07 02:04:32,CRM,BATCH_20260313_002,Manual upload
T400707,2025-01-01,E100635,P200069,1095,"4,39,498.01",INR,E100101,Approved,2025-11-22 07:30:33,2025-01-29 03:07:02,Legacy ERP,BATCH_20260313_002,
T400708,2025-11-01,E100524,P200671,598,"7,80,410.57",INR,E100238,Approved,2026-01-06 21:08:22,2025-07-27 15:08:05,SAP,BATCH_20260313_003,Carry forward
T400709,2025-01-01,E100079,P200089,1213,"15,58,216.87",INR,E100365,Pending,2025-07-27 20:59:08,2025-02-06 13:21:22,SAP,BATCH_20260313_002,Manual upload
T400710,2026-02-01,E100178,P200012,50,"5,520.41",INR,E100486,Approved,2025-04-02 23:50:06,2025-06-07 07:29:57,SFA App,BATCH_20260313_001,Revised
T400711,2025-06-01,E100186,P200520,717,"30,43,007.46",INR,E100197,Approved,2025-11-22 08:36:14,2025-07-01 09:34:35,SAP,BATCH_20260313_003,
T400712,2025-04-01,E100743,P200505,343,"7,30,042.41",INR,E100610,Approved,2025-09-08 23:02:15,2025-08-18 15:28:15,SAP,BATCH_20260313_001,
T400713,2025-12-01,E100176,P200327,1710,"15,97,031.95",INR,E100598,Approved,2025-04-19 17:20:07,2025-12-22 11:42:04,Legacy ERP,BATCH_20260313_003,Carry forward
T400714,2025-01-01,E100041,P200599,1063,"13,29,212.18",INR,E100235,Approved,2025-12-01 19:52:53,2025-09-25 17:05:06,CRM,BATCH_20260313_001,
T400715,01 Feb 2026,E100453,P200387,1632,"56,36,714.77",INR,E100375,Pending,2025-08-02 21:40:43,2025-12-17 14:49:02,Legacy ERP,BATCH_20260313_001,Carry forward
T400716,2026-03-01,E100231,P200449,1009,"18,92,678.83",INR,E100136,Pending,2026-01-29 08:37:25,2025-07-15 00:57:52,SFA App,BATCH_20260313_001,Revised
T400717,2025-08-01,E100564,P200650,489,"20,98,621.02",INR,E100030,Approved,2024-12-30 04:07:25,2026-03-13 23:52:57,SFA App,BATCH_20260313_001,Manual upload
T400718,01-09-2025,E100693,P200396,1341,"46,61,243.91",INR,E100062,Approved,2025-03-16 05:25:34,2025-06-16 23:43:18,Legacy ERP,BATCH_20260313_002,
T400719,2025-11-01,E100650,P200671,1515,"65,17,325.80",INR,E100522,Rejected,2025-09-08 07:09:04,2025-11-16 02:42:52,CRM,BATCH_20260313_001,
T400720,2025-03-01,E100287,P200305,244,"5,35,429.63",INR,E100548,Approved,2025-06-02 08:55:22,2026-01-19 00:18:19,SFA App,BATCH_20260313_001,Carry forward
T400721,2025-11-01,E100026,P200317,1618,"55,48,730.81",INR,E100223,Approved,2025-11-07 21:45:46,2026-01-20 12:49:48,Legacy ERP,BATCH_20260313_001,Manual upload
T400722,2025-01-01,E100058,P200055,502,"5,25,956.50",INR,E100455,Approved,2025-01-04 03:08:47,2025-01-21 13:51:55,SFA App,BATCH_20260313_001,Carry forward
T400723,2025-01-01,E100695,P200513,1470,"55,21,432.01",INR,E100136,Approved,2025-10-08 18:06:40,2025-09-12 01:32:56,SAP,BATCH_20260313_002,Revised
T400724,2025/01/01,E100285,P200154,1027,"15,77,897.11",INR,E100477,Approved,2025-05-14 19:27:49,2025-07-20 14:14:17,Legacy ERP,BATCH_20260313_003,Manual upload
T400725,12/01/2025,E100065,P200092,715,"23,15,348.96",INR,E100280,Approved,2025-10-31 09:44:24,2025-06-29 02:27:57,SFA App,BATCH_20260313_003,Revised
T400726,2025-08-01,E100115,P200147,183,"5,96,613.62",INR,E100498,Approved,2025-06-03 15:03:42,2025-10-27 13:32:15,SFA App,BATCH_20260313_001,
T400727,2025-05-01,E100071,P200448,1158,"34,31,148.42",INR,E100227,Approved,2025-04-16 17:05:44,2025-10-27 22:26:13,Legacy ERP,BATCH_20260313_003,
T400728,2026-02-01,E100236,P200019,122,"1,73,528.20",INR,E100149,Rejected,2025-09-25 12:36:07,2025-12-09 10:15:47,CRM,BATCH_20260313_001,Carry forward
T400729,2026-03-01,E100573,P200083,1153,,INR,E100441,Approved,2024-11-15 02:02:27,2025-12-18 22:04:36,Legacy ERP,BATCH_20260313_003,
T400730,01 Sep 2025,E100387,P200094,1304,"12,72,643.41",INR,E100441,Rejected,2025-12-02 03:19:22,2025-01-09 21:04:35,SAP,BATCH_20260313_003,Manual upload
T400731,2026-02-01,E100576,P200372,166,"7,18,166.77",INR,E100397,Approved,2025-01-30 10:04:18,2025-03-27 21:42:52,SFA App,BATCH_20260313_001,
T400732,01-02-2025,E100135,P200320,721,"26,53,364.32",INR,E100645,Approved,2025-12-10 06:34:29,2025-04-16 00:02:43,SFA App,BATCH_20260313_001,Revised
T400733,2026-02-01,E100670,P200164,1686,"39,02,865.94",INR,E100476,Approved,2025-11-16 14:23:27,2026-01-15 23:44:59,Legacy ERP,BATCH_20260313_003,
T400734,01-10-2025,E100023,P200564,680,"11,66,291.93",INR,E100282,Approved,2025-02-07 15:24:16,2025-10-27 09:44:05,CRM,BATCH_20260313_001,
T400735,2026-02-01,E100612,P200525,571,"18,92,985.34",INR,E100386,Approved,2026-01-18 19:45:16,2026-02-19 04:10:32,Legacy ERP,BATCH_20260313_001,Carry forward
T400736,01/01/2026,E100095,P200241,852,"28,41,371.55",INR,E100113,Approved,2025-11-12 06:59:41,2025-04-20 00:22:27,SAP,BATCH_20260313_003,Revised
T400737,2025-02-01,E100112,P200080,1424,"42,44,291.72",INR,E100433,Approved,2025-10-19 19:03:32,2025-04-03 23:07:13,Legacy ERP,BATCH_20260313_003,Revised
T400738,2025/02/01,E100106,P200156,,"10,26,153.37",INR,E100224,Approved,2024-11-26 16:30:37,2025-10-19 06:56:14,CRM,BATCH_20260313_001,
T400739,2026-01-01,E100195,P200529,1379,"37,96,197.32",INR,E100435,Pending,2024-11-11 05:01:54,2026-01-24 16:09:35,SFA App,BATCH_20260313_003,
T400740,2025-05-01,E100562,P200123,533,"5,23,066.17",INR,E100535,Approved,2025-08-05 07:56:23,2025-09-16 22:35:00,Legacy ERP,BATCH_20260313_003,Manual upload
T400741,01/02/2026,E100501,P200675,1264,"25,34,972.40",INR,E100184,Approved,2025-06-03 08:17:10,2025-04-13 20:22:59,SFA App,BATCH_20260313_002,Carry forward
T400742,01-03-2025,E100029,P200598,1455,"50,84,430.86",INR,E100384,Approved,2025-01-14 04:59:57,2025-11-24 08:35:37,SAP,BATCH_20260313_001,Carry forward
T400743,2025-09-01,E100478,P200397,1230,"30,88,994.13",INR,E100667,Approved,2025-11-22 03:21:57,2025-11-15 12:22:48,SFA App,BATCH_20260313_002,
T400744,2026-01-01,E100282,P200056,554,"20,88,720.00",INR,E100286,Approved,2025-06-04 14:36:52,2026-03-08 06:41:48,CRM,BATCH_20260313_002,Revised
T400745,2025-06-01,E100226,P200267,1447,"29,61,478.56",INR,E100370,Rejected,2026-01-27 18:24:26,2026-02-17 02:45:18,Legacy ERP,BATCH_20260313_003,Manual upload
T400746,2025-09-01,E100401,P200383,1416,"17,91,389.68",INR,E100734,Approved,2025-01-02 01:30:02,2025-07-16 03:06:16,SAP,BATCH_20260313_001,Revised
T400747,2026-02-01,E100679,P200220,1361,,INR,E100362,Approved,2026-01-12 11:11:11,2026-01-25 18:50:51,Legacy ERP,BATCH_20260313_001,Carry forward
T400748,2025-07-01,E100298,P200220,88,"3,18,944.03",INR,E100550,Approved,2025-11-01 21:25:46,2026-01-26 02:34:06,SFA App,BATCH_20260313_002,Carry forward
T400749,01 Aug 2025,E100454,P200324,874,"20,91,322.08",INR,E100719,Approved,2025-09-22 01:58:32,2025-10-25 21:30:14,SAP,BATCH_20260313_001,Manual upload
T400750,2025-12-01,E100366,P200631,1613,"3,78,817.73",INR,E100259,Approved,2025-04-02 00:36:45,2025-12-16 14:03:20,Legacy ERP,BATCH_20260313_002,
T400751,2026-02-01,E100114,P200496,458,"4,54,871.85",INR,E100235,Approved,2025-11-28 15:46:08,2025-12-17 15:44:18,SFA App,BATCH_20260313_003,Revised
T400752,2025-09-01,E100100,P200514,779,"8,69,367.13",INR,E100129,Pending,2024-11-25 03:21:47,2025-09-24 10:55:09,SFA App,BATCH_20260313_001,Revised
T400753,2025-01-01,E100216,P200086,961,"30,61,685.53",INR,E100347,Approved,2025-07-22 22:35:18,2025-08-03 04:02:23,Legacy ERP,BATCH_20260313_001,
T400754,2025-02-01,E100718,P200090,1111,"21,48,946.10",INR,E100235,Approved,2024-11-24 02:49:32,2025-10-07 02:18:36,SFA App,BATCH_20260313_003,Manual upload
T400755,2025-02-01,E100745,P200263,1175,"48,24,973.12",INR,E100083,Approved,2026-02-05 23:56:06,2026-02-01 06:48:07,Legacy ERP,BATCH_20260313_003,Revised
T400756,2025-09-01,E100106,P200552,1615,"11,30,003.28",INR,E100615,Approved,2025-02-28 11:28:46,2025-02-23 17:51:44,SFA App,BATCH_20260313_003,Revised
T400757,2025-08-01,E100327,P200287,522,"19,74,790.79",INR,E100713,Rejected,2025-06-17 05:28:16,2025-12-12 23:29:38,CRM,BATCH_20260313_001,
T400758,2025-03-01,E100456,P200076,557,"5,12,716.32",INR,E100112,Approved,2025-03-19 05:53:14,2025-08-13 07:37:43,SFA App,BATCH_20260313_002,
T400759,2025-05-01,E100280,P200106,1754,"55,72,996.85",INR,E100087,Approved,2025-03-19 06:09:15,2025-07-08 18:48:56,SAP,BATCH_20260313_002,Revised
T400760,2025-08-01,E100132,P200518,975,"14,59,871.65",INR,E100295,Approved,2024-11-08 09:09:04,2026-02-17 00:50:43,SFA App,BATCH_20260313_003,Carry forward
T400761,2025-12-01,E100474,P200418,59,"22,734.20",INR,E100402,Approved,2025-08-21 06:52:37,2025-10-17 23:11:31,CRM,BATCH_20260313_002,
T400762,2025-10-01,E100725,P200506,1113,"30,27,430.27",INR,E100550,Pending,2025-09-19 05:52:01,2025-09-13 21:57:46,CRM,BATCH_20260313_003,Revised
T400763,2026-03-01,E100536,P200073,76,"42,401.67",INR,E100006,Approved,2025-02-06 02:39:21,2026-02-09 21:09:45,SFA App,BATCH_20260313_002,Manual upload
T400764,2026-02-01,E100497,P200293,566,"23,62,328.38",INR,E100184,Approved,2025-09-26 23:21:01,2025-07-07 09:41:24,SFA App,BATCH_20260313_003,Carry forward
T400765,2026-02-01,E100516,P200570,1764,"65,69,408.24",INR,E100271,Approved,2025-02-01 00:01:08,2025-09-30 18:47:09,CRM,BATCH_20260313_002,Revised
T400766,2026-02-01,E100682,P200464,242,"10,55,494.46",INR,E100697,Approved,2025-07-22 01:50:07,2025-05-06 23:29:55,CRM,BATCH_20260313_003,Carry forward
T400767,2025-09-01,E100627,P200161,1180,"46,13,830.17",INR,E100415,Approved,2025-06-03 10:31:14,2025-09-28 21:56:21,CRM,BATCH_20260313_003,Manual upload
T400768,03/01/2025,E100325,P200112,359,"47,622.34",INR,E100653,Pending,2025-04-18 12:00:11,2025-04-05 04:17:31,SAP,BATCH_20260313_001,Revised
T400769,2025-04-01,E100661,P200087,1650,"62,96,395.71",INR,E100018,Approved,2025-08-03 09:00:39,2025-12-18 13:17:09,CRM,BATCH_20260313_003,Carry forward
T400770,2025-01-01,E100337,P200376,948,"27,04,340.85",INR,E100546,Approved,2025-01-05 09:17:43,2026-02-07 22:37:07,CRM,BATCH_20260313_001,Manual upload
T400771,2025-09-01,E100105,P200001,809,"12,00,923.12",INR,E100195,Approved,2024-11-01 12:17:06,2025-07-11 03:56:07,CRM,BATCH_20260313_001,Revised
T400772,01 Apr 2025,E100297,P200116,1423,"45,92,707.39",INR,E100027,Approved,2025-01-31 06:56:47,2025-03-22 23:48:51,SAP,BATCH_20260313_001,Revised
T400773,01-06-2025,E100738,P200554,1764,"40,96,323.43",INR,E100178,Approved,2025-11-01 08:50:59,2026-02-18 19:05:25,SAP,BATCH_20260313_001,
T400774,2025-06-01,E100619,P200595,,"15,73,221.39",INR,E100518,Approved,2025-10-06 05:52:55,2025-12-05 17:05:51,Legacy ERP,BATCH_20260313_003,Revised
T400775,2026-02-01,E100656,P200332,296,"9,54,806.51",INR,E100644,Pending,2025-06-28 19:50:34,2025-02-14 15:26:15,SAP,BATCH_20260313_003,
T400776,12/01/2025,E100613,P200672,1794,"67,91,535.33",INR,E100327,Approved,2025-06-11 22:28:03,2025-02-10 21:18:07,SAP,BATCH_20260313_002,Revised
T400777,2025-05-01,E100029,P200417,1410,,INR,E100027,Approved,2025-02-05 20:11:45,2025-09-11 06:27:49,Legacy ERP,BATCH_20260313_001,Revised
T400778,2025-03-01,E100629,P200467,814,"36,13,260.86",INR,E100657,Approved,2025-04-29 13:44:46,2025-08-26 19:45:06,SFA App,BATCH_20260313_002,
T400779,2026-02-01,E100147,P200476,1704,"73,17,566.91",INR,E100101,Approved,2025-04-28 18:28:08,2025-06-14 06:15:41,CRM,BATCH_20260313_002,Manual upload
T400780,2025-11-01,E100046,P200470,454,"69,120.29",INR,E100568,Pending,2025-12-29 03:36:11,2026-02-27 01:45:43,CRM,BATCH_20260313_003,Revised
T400781,2025-05-01,E100560,P200353,142,"1,79,632.83",INR,E100536,Approved,2025-04-13 21:03:06,2025-06-13 13:47:41,CRM,BATCH_20260313_001,Carry forward
T400782,2025-09-01,E100557,P200269,285,"8,07,480.24",INR,E100629,Approved,2025-10-28 14:35:04,2025-05-25 15:02:21,SFA App,BATCH_20260313_002,Manual upload
T400783,01/02/2026,E100698,P200099,1040,"7,52,417.27",INR,E100252,Approved,2025-05-03 07:12:34,2025-06-02 06:01:39,CRM,BATCH_20260313_002,Manual upload
T400784,01 Nov 2025,E100521,P200523,453,"4,55,431.61",INR,E100053,Approved,2025-10-19 04:02:41,2025-07-05 12:16:21,SAP,BATCH_20260313_001,Carry forward
T400785,2025-06-01,E100264,P200054,1150,"41,97,353.47",INR,E100082,Approved,2025-06-30 23:16:44,2025-05-05 19:49:22,SAP,BATCH_20260313_002,Carry forward
T400786,2025-11-01,E100729,P200579,1410,"19,87,387.82",INR,E100145,Approved,2024-11-09 18:23:17,2025-06-13 11:17:38,SAP,BATCH_20260313_001,Revised
T400787,2026-01-01,E100076,P200101,977,"39,16,213.72",INR,E100303,Pending,2026-02-09 04:11:53,2025-09-20 07:09:39,Legacy ERP,BATCH_20260313_003,Manual upload
T400788,2025-08-01,E100306,P200160,1278,"47,66,862.11",INR,E100634,Pending,2025-12-27 20:21:01,2025-10-18 09:28:34,SFA App,BATCH_20260313_003,Carry forward
T400789,01 Apr 2025,E100070,P200445,1168,,INR,E100743,Rejected,2025-11-04 18:48:10,2025-06-28 03:10:06,SAP,BATCH_20260313_003,Carry forward
T400790,2025-04-01,E100393,P200164,265,"11,47,557.84",INR,E100380,Approved,2026-01-31 20:27:55,2025-04-24 00:03:59,Legacy ERP,BATCH_20260313_003,Revised
T400791,01/10/2025,E100210,P200328,1796,,INR,E100687,Pending,2025-05-06 10:45:25,2025-10-18 09:54:05,Legacy ERP,BATCH_20260313_002,Manual upload
T400792,01 Oct 2025,E100218,P200349,348,"10,89,381.75",INR,E100154,Approved,2025-07-01 14:16:44,2025-02-21 21:25:07,SFA App,BATCH_20260313_002,Manual upload
T400793,2026-01-01,E100708,P200403,,"28,30,472.71",INR,E100395,Approved,2025-07-19 12:07:28,2025-03-01 02:03:27,SFA App,BATCH_20260313_002,Manual upload
