customer_id,customer_name,customer_type,specialty,hospital_name,city,state,zone,registration_no,status,onboarding_date,tier,created_at,updated_at,ad_hoc_col
C300576,Dr. Sharma Pharmacy,Chemist,,,Ludhiana,Punjab,North,REG144001,Active,2018-10-03,C,2023-05-07 21:06:46,2025-05-23 16:29:26,
C300577,hospital agarwal care,Clinic,Oncologist,Max Gaya,Gaya,Bihar,Central,REG870453,Active,2023-12-24,A,2024-01-03 01:23:46,2025-01-01 13:46:22,
C300578,Hope Pillai Hospital,Chemist,,,Bilaspur,Chhattisgarh,West,REG327982,Active,2019-12-19,A,2023-07-31 23:01:51,2025-01-18 21:10:02,Needs clean-up
C300579,Dr. Kapoor Clinic,Chemist,,,Gwalior,Madhya Pradesh,West,REG977141,Active,2022-03-25,B,2023-09-13 19:24:30,2025-10-30 05:56:36,Needs clean-up
C300580,Hospital Patel Hospital,Chemist,,,Panipat,Haryana,North,REG286790,Active,2017-07-11,B,2024-03-20 02:50:43,2025-01-24 14:29:10,Legacy mapped
C300581,Hope Kulkarni Clinic,Chemist,,,Thiruvananthapuram,Kerala,South,REG407292,Active,2017-05-16,A,2025-09-22 12:56:44,2025-11-25 15:42:55,Needs clean-up
C300582, Dr. Patel Clinic  ,Doctor,General Physician,Max Kozhikode,Kozhikode,Kerala,South,REG708734,Active,2019-07-01,B,2023-12-03 04:13:29,2025-09-10 10:02:17,Unverified
C300583,Care Mehta Medicals,Hospital,Oncologist,Aster Indore,Indore,Madhya Pradesh,Central,REG529666,Active,2024-12-30,A,2025-05-06 03:25:46,2026-01-16 11:20:40,Unverified
C300584,City Kulkarni Medicals,Hospital,Oncologist,Max Guntur,Guntur,Andhra Pradesh,South,REG412302,Active,2021/04/29,C,2023-03-13 09:30:42,2025-07-14 02:03:09,Needs clean-up
C300585,Prime Mehta Clinic,Doctor,Cardiologist,Apollo Gaya,Gaya,Bihar,East,REG792306,Active,2017-05-15,B,2023-01-22 06:20:26,2026-02-03 05:15:28,Legacy mapped
C300586,Prime Yadav Care,Chemist,,,Dhanbad,Jharkhand,East,REG474634,Active,2023-08-27,B,2024-10-17 12:46:15,2025-04-01 05:43:25,Needs clean-up
C300587,Hope Jain Care,Clinic,Cardiologist,Global Bhopal,Bhopal,Madhya Pradesh,Central,REG814677,Active,2023-07-11,A,2025-04-10 19:18:08,2026-01-26 04:08:56,Legacy mapped
C300588,Hope Bose Hospital,Doctor,Pulmonologist,Care Rourkela,Rourkela,Odisha,East,REG509219,Active,2024-08-15,B,2023-11-28 05:42:16,2025-07-06 16:57:52,Legacy mapped
C300589,Hospital Mishra Care,Hospital,Gastroenterologist,Manipal Bhopal,Bhopal,Madhya Pradesh,West,REG328737,Active,2020-12-11,C,2024-01-09 12:26:33,2025-07-27 12:41:33,
C300590,care gupta care,Clinic,Neurologist,Max Indore,Indore,Madhya Pradesh,Central,REG482306,Active,2021-08-03,C,2023-02-02 08:30:55,2025-01-03 19:09:35,
C300591,Hospital Reddy Clinic,Chemist,,,Coimbatore,Tamil Nadu,South,REG964045,Active,2019-07-22,C,2023-12-26 20:09:43,2025-07-28 23:45:32,Unverified
C300592,Prime Kapoor Clinic,Clinic,Diabetologist,Manipal Varanasi,Varanasi,Uttar Pradesh,Central,REG866469,Active,2019-05-28,A,2024-09-25 00:43:30,2025-03-31 16:05:50,Unverified
C300593,City Pillai Care,Doctor,Dermatologist,Yashoda Jaipur,Jaipur,Rajasthan,Central,REG132308,Active,2017-09-13,B,2023-02-09 19:13:14,2025-07-21 23:11:28,Legacy mapped
C300594,Life Agarwal Medicals,Hospital,Diabetologist,Aster Gaya,Gaya,Bihar,East,REG935987,Active,2024-12-02,B,2024-01-03 05:57:09,2025-02-22 10:22:15,Legacy mapped
C300595,Prime Iyer Medicals,Hospital,Dermatologist,Care Kolkata,Kolkata,West Bengal,East,REG201295,Active,2020-10-17,C,2023-05-21 13:00:34,2025-07-24 05:49:18,Unverified
C300596,Prime Sharma Hospital,Clinic,Dermatologist,Narayana Ludhiana,Ludhiana,Punjab,North,REG772565,Active,2020-06-02,B,2023-05-15 21:05:32,2025-02-13 06:58:57,Legacy mapped
C300597,Hope Patel Medicals,Doctor,Oncologist,Aster Kanpur,Kanpur,Uttar Pradesh,North,REG482673,Active,2019-06-10,B,2025-11-07 10:57:50,2025-02-02 12:29:56,Needs clean-up
C300598,Prime Kapoor Medicals,Clinic,Cardiologist,Apollo Muzaffarpur,Muzaffarpur,Bihar,East,REG244610,Active,2020-06-08,C,2024-12-12 21:06:54,2025-05-29 07:28:42,
C300599,Care Chawla Care,Hospital,Pulmonologist,Max Rourkela,Rourkela,Odisha,East,REG225452,Active,2020-01-18,C,2024-07-13 04:11:09,2025-02-20 05:43:19,Legacy mapped
C300600,City Kulkarni Care,Doctor,Oncologist,Medanta Jodhpur,Jodhpur,Rajasthan,North,REG209006,Active,03-06-2024,C,2025-01-18 17:15:46,2025-10-14 10:00:32,Legacy mapped
C300601,Care Jain Clinic,Doctor,Cardiologist,Narayana Coimbatore,Coimbatore,Tamil Nadu,South,REG328157,Active,2019-04-07,C,2024-08-26 07:04:44,2025-08-14 02:38:43,
C300602,Life Patel Hospital,Chemist,,,Ahmedabad,Gujarat,West,REG321435,Active,2022-09-04,A,2024-10-24 09:06:31,2026-02-15 13:34:36,Legacy mapped
C300603,Care Joshi Care,Chemist,,,Mysuru,Karnataka,South,REG418389,Active,31/03/2023,C,2023-07-24 18:42:41,2025-09-21 02:27:47,Legacy mapped
C300604,Care Jain Clinic,Doctor,Oncologist,Narayana Muzaffarpur,Muzaffarpur,Bihar,East,REG327525,Inactive,2018-03-31,A,2025-04-28 14:44:18,2026-03-11 12:05:27,
C300605,Hospital Bose Care,Hospital,Pulmonologist,Manipal Nagpur,Nagpur,Maharashtra,West,REG182027,Active,2022-06-05,A,2025-05-05 19:48:58,2025-07-11 07:51:04,Legacy mapped
C300606,Hope Bose Clinic,Clinic,General Physician,Aster Varanasi,Varanasi,Uttar Pradesh,North,REG247649,Active,2023-03-22,B,2023-12-14 19:12:04,2025-11-12 03:41:24,Needs clean-up
C300607,Life Mehta Care,Chemist,,,Gaya,Bihar,Central,REG737044,Active,2020-11-12,A,2023-09-05 14:21:20,2026-02-14 00:16:25,
C300608,Dr. Gupta Medicals,Chemist,,,Nagpur,Maharashtra,West,REG497029,Active,2021-12-08,B,2023-04-28 18:18:05,2025-05-13 04:22:59,
C300609,City Verma Clinic,Clinic,Oncologist,Narayana Noida,Noida,Uttar Pradesh,Central,REG892445,Active,11-05-2019,C,2025-05-25 15:32:13,2026-02-26 09:12:59,Unverified
C300610,Life Gupta Medicals,Clinic,Gastroenterologist,Aster Lucknow,Lucknow,Uttar Pradesh,Central,REG789460,Active,28 Dec 2024,C,2024-07-06 07:31:44,2025-07-28 06:26:25,Legacy mapped
C300611,Prime Reddy Pharmacy,Clinic,Cardiologist,Manipal Patna,Patna,Bihar,Central,REG459129,Active,2019-03-11,C,2024-07-05 11:51:03,2025-08-06 21:36:33,Unverified
C300612,Hospital Verma Medicals,Clinic,Pulmonologist,Care Durg,Durg,Chhattisgarh,Central,REG645793,Active,2020-02-08,A,2025-07-03 18:13:44,2026-03-03 19:19:58,Legacy mapped
C300613,Hospital Patel Hospital,Chemist,,,Panipat,Haryana,North,REG134786,Active,2021-05-14,A,2024-09-29 04:35:23,2025-09-11 08:02:19,
C300614,Prime Sharma Clinic,Clinic,Gastroenterologist,Care Rourkela,Rourkela,Odisha,East,REG953022,Active,2022-01-29,C,2025-06-23 18:51:38,2025-09-08 10:04:42,
C300615,Hope Mishra Care,Doctor,Neurologist,Manipal Indore,Indore,Madhya Pradesh,Central,REG943837,Active,2017-06-21,B,2023-08-31 22:47:04,2025-09-13 01:32:09,Legacy mapped
C300616,dr. singh medicals,Chemist,,,Hubballi,Karnataka,South,REG473184,Active,2018-01-19,B,2025-06-22 08:57:43,2026-03-01 14:11:39,
C300617,Life Pillai Clinic,Hospital,Diabetologist,Apollo Gaya,Gaya,Bihar,East,REG618558,Active,2020-04-14,B,2025-02-10 17:18:18,2025-03-11 12:14:12,Legacy mapped
C300618,Care Patel Medicals,Clinic,Pulmonologist,Manipal Kozhikode,Kozhikode,Kerala,South,REG688726,Active,07/19/2018,A,2024-03-02 01:07:27,2026-02-11 01:25:42,Unverified
C300619,City Kulkarni Clinic,Chemist,,,Guwahati,Assam,East,REG224527,Inactive,2025-04-17,C,2024-02-03 06:18:45,2025-12-18 20:14:59,
C300620,Dr. Yadav Care,Hospital,Cardiologist,Manipal Pune,Pune,Maharashtra,West,REG330415,Active,2022-03-05,C,2025-12-03 03:43:05,2025-12-05 00:34:51,
C300621,Hope Das Care,Clinic,Oncologist,Max Madurai,Madurai,Tamil Nadu,South,REG802680,Active,2020-07-20,A,2025-01-02 13:19:17,2025-12-04 02:57:04,Legacy mapped
C300622,Hospital Kulkarni Medicals,Clinic,Diabetologist,Max Gaya,Gaya,Bihar,East,REG117469,Active,2024-11-16,B,2023-10-22 01:14:04,2025-09-01 20:22:39,
C300623,City Singh Medicals,Doctor,General Physician,Care Patna,Patna,Bihar,East,REG494587,Active,2019-08-23,C,2023-07-03 00:24:54,2026-01-03 15:14:14,Legacy mapped
C300624,Prime Singh Hospital,Chemist,,,Bilaspur,Chhattisgarh,Central,REG286651,Active,2021-05-22,C,2023-12-17 07:35:23,2025-10-08 11:46:21,Legacy mapped
C300625,City Mishra Hospital,Chemist,,,New Delhi,Delhi,North,REG425103,Active,01/04/2022,A,2025-01-20 03:51:46,2026-02-26 22:35:54,Needs clean-up
C300626,Dr. Bose Pharmacy,Hospital,Diabetologist,Global Jalandhar,Jalandhar,Punjab,North,REG461125,Active,2024-01-13,C,2025-12-20 07:36:04,2025-01-14 06:11:00,Unverified
C300627,Hope Patel Care,Hospital,Gastroenterologist,Global New Delhi,New Delhi,Delhi,North,REG724363,Active,2020-08-31,B,2023-08-23 04:27:13,2025-08-26 01:41:03,Needs clean-up
C300628,City Sharma Clinic,Hospital,Oncologist,Fortis Muzaffarpur,Muzaffarpur,Bihar,Central,REG550276,Active,2023-11-09,A,2023-08-30 05:31:18,2025-08-02 05:06:54,Legacy mapped
C300629,City Chawla Hospital,Hospital,Neurologist,Narayana Warangal,Warangal,Telangana,South,REG167037,Active,02/19/2025,C,2023-03-09 18:57:46,2025-10-18 09:55:19,
C300630,Life Singh Pharmacy,Clinic,Oncologist,Max Jamshedpur,Jamshedpur,Jharkhand,East,REG537697,Inactive,2020-12-20,C,2025-05-27 09:31:27,2025-08-02 18:22:57,Unverified
C300631,Dr. Joshi Pharmacy,Chemist,,,Gwalior,Madhya Pradesh,West,REG154795,Active,2025-09-06,C,2025-04-26 08:55:21,2025-02-04 03:23:37,
C300632,Hope Bose Care,Clinic,Neurologist,Max Guwahati,Guwahati,Assam,East,REG496261,Inactive,2021-01-02,A,2023-04-07 09:44:25,2025-07-28 00:44:40,Needs clean-up
C300633,Dr. Mishra Care,Chemist,,,Kozhikode,Kerala,South,REG446281,Active,2024-03-03,A,2023-02-26 20:39:10,2025-04-03 10:11:07,Legacy mapped
C300634,Care Yadav Clinic,Chemist,,,Kochi,Kerala,South,REG439929,Inactive,2020/04/17,B,2024-06-23 18:54:30,2025-11-19 02:20:42,
C300635,Prime Joshi Medicals,Chemist,,,Thiruvananthapuram,Kerala,South,REG428359,Active,2019-07-19,B,2025-10-21 21:18:36,2025-11-08 20:53:38,
C300636,Prime Chawla Hospital,Chemist,,,Bilaspur,Chhattisgarh,West,REG596480,Active,2018-06-16,A,2023-04-01 02:35:05,2025-09-12 21:19:48,Needs clean-up
C300637,Hope Kapoor Clinic,Chemist,,,Bengaluru,Karnataka,South,REG691953,Active,2017-08-09,B,2023-01-06 09:43:48,2025-06-14 19:48:24,
C300638,Dr. Agarwal Medicals,Doctor,Pulmonologist,Yashoda Muzaffarpur,Muzaffarpur,Bihar,Central,REG805050,Blacklisted,2025-04-01,B,2023-12-11 02:01:45,2025-06-03 05:01:43,Unverified
C300639,Care Kulkarni Care,Chemist,,,Jaipur,Rajasthan,North,REG282523,Active,03/09/2021,A,2024-11-16 03:38:03,2025-10-21 06:29:23,Needs clean-up
C300640,Prime Yadav Care,Doctor,Dermatologist,Aster Nashik,Nashik,Maharashtra,West,REG218221,Active,2018-02-16,A,2024-06-21 17:13:24,2026-03-11 19:20:49,Unverified
C300641,City Verma Pharmacy,Clinic,Gastroenterologist,Max Kanpur,Kanpur,Uttar Pradesh,Central,REG536058,Active,15/15/2025,B,2024-05-30 19:01:27,2025-01-11 16:41:11,Needs clean-up
C300642,City Gupta Hospital,Hospital,General Physician,Max Mumbai,Mumbai,Maharashtra,West,,Active,2021-02-05,C,2025-02-24 18:07:21,2026-02-04 15:13:45,Unverified
C300643,Hospital Singh Pharmacy,Clinic,Neurologist,Yashoda Kanpur,Kanpur,Uttar Pradesh,Central,REG381617,Active,2025/03/19,C,2025-08-27 22:33:31,2025-01-02 03:35:33,
C300644,Prime Das Medicals,Hospital,Oncologist,Max Gurugram,Gurugram,Delhi,North,REG198316,Active,30 Nov 2017,B,2023-01-26 21:29:56,2026-01-24 03:09:31,Needs clean-up
C300645,Prime Chawla Care,Clinic,Oncologist,Fortis Patna,Patna,Bihar,Central,REG280534,Active,10-09-2022,A,2023-04-21 09:18:33,2025-05-31 21:52:45,Legacy mapped
C300646,Life Mehta Medicals,Doctor,Gastroenterologist,Fortis Durgapur,Durgapur,West Bengal,East,REG136058,Active,2024-07-01,B,2023-02-04 00:45:50,2025-11-20 05:32:18,Legacy mapped
C300647,City Reddy Medicals,Doctor,Gastroenterologist,Manipal Hyderabad,Hyderabad,Telangana,South,REG923408,Active,2024-07-31,B,2024-03-05 08:02:14,2025-01-31 10:47:42,Needs clean-up
C300648,Hospital Gupta Clinic,Clinic,Cardiologist,Yashoda Bilaspur,Bilaspur,Chhattisgarh,Central,REG528349,Active,2017-07-12,A,2024-11-16 04:39:59,2025-12-19 15:39:26,Unverified
C300649,Life Bose Care,Doctor,Cardiologist,Aster Ranchi,Ranchi,Jharkhand,East,REG639132,Active,06/28/2018,A,2025-07-25 21:24:27,2025-05-26 23:40:40,Unverified
C300650,PRIME GUPTA HOSPITAL,Doctor,Diabetologist,Fortis Vijayawada,Vijayawada,Andhra Pradesh,South,REG368736,Inactive,2024-09-21,C,2024-10-30 00:37:08,2026-02-24 18:05:53,Unverified
C300651,Care Kulkarni Hospital,Chemist,,,Udaipur,Rajasthan,Central,REG468889,Active,2024-05-22,A,2024-08-14 15:16:50,2026-03-04 09:08:43,
C300652,Hope Sharma Hospital,Chemist,,,Margao,Goa,West,REG397273,Active,2024-10-12,B,2025-09-20 09:33:04,2026-02-13 09:47:20,Legacy mapped
C300653,Life Jain Care,Chemist,,,Rourkela,Odisha,East,REG126096,Active,2022-05-03,C,2024-08-24 04:04:15,2025-11-02 03:14:49,Needs clean-up
C300654,Hope Gupta Medicals,Chemist,,,Jodhpur,Rajasthan,Central,REG238943,Active,2025-04-11,A,2025-01-11 08:53:09,2025-03-25 08:07:10,Unverified
C300655,Prime Reddy Clinic,Chemist,,,Jalandhar,Punjab,North,REG340734,Inactive,2018-08-22,A,2025-06-29 09:58:04,2025-11-03 15:22:13,Needs clean-up
C300656,Hospital Chawla Medicals,Hospital,Oncologist,Yashoda Noida,Noida,Delhi,North,REG578200,Active,2018-10-15,A,2023-01-02 16:21:58,2025-09-29 06:40:29,Unverified
C300657,Hospital Patel Medicals,Hospital,Dermatologist,Narayana Guwahati,Guwahati,Assam,East,REG862588,Active,2025-08-01,C,2025-11-22 22:42:05,2025-09-28 03:58:06,Unverified
C300658,Care Nair Care,Hospital,Gastroenterologist,Manipal Kochi,Kochi,Kerala,South,REG716805,Active,2020-07-31,B,2024-01-21 09:12:12,2025-05-26 18:43:29,
C300659,Dr. Kulkarni Clinic,Chemist,,,Patna,Bihar,Central,REG912830,Active,2025-08-29,A,2023-02-20 19:41:05,2025-12-15 23:48:29,Legacy mapped
C300660,Care Gupta Care,Hospital,Oncologist,Care Kanpur,Kanpur,Uttar Pradesh,North,REG278999,Active,2019-09-07,C,2023-02-28 15:07:57,2025-03-11 02:58:57,Legacy mapped
C300661,Dr. Nair Hospital,Doctor,Dermatologist,Global Dhanbad,Dhanbad,Jharkhand,East,REG976667,Active,01-08-2025,B,2024-08-18 20:39:23,2025-04-01 01:28:24,
C300662,Dr. Kulkarni Pharmacy,Doctor,Oncologist,Global Rourkela,Rourkela,Odisha,East,REG546932,Active,2017-08-19,A,2025-12-31 01:03:23,2025-05-22 09:01:48,Legacy mapped
C300663,City Nair Clinic,Doctor,General Physician,Max Indore,Indore,Madhya Pradesh,West,REG594246,Active,2017-05-18,A,2025-03-01 13:48:34,2025-06-28 15:55:19,Legacy mapped
C300664,Prime Bose Care,Chemist,,,Muzaffarpur,Bihar,Central,REG940883,Inactive,2021-05-10,A,2023-04-08 05:06:11,2025-10-31 02:34:10,Legacy mapped
C300665,Prime Reddy Care,Chemist,,,Surat,Gujarat,West,REG132805,Active,2025-06-18,C,2023-06-27 01:09:24,2025-03-20 07:28:01,Unverified
C300666,City Agarwal Clinic,Hospital,Pulmonologist,Max Noida,Noida,Uttar Pradesh,North,REG441844,Active,2021-05-31,B,2024-07-24 15:24:14,2026-02-20 02:27:38,
C300667,Life Jain Clinic,Hospital,General Physician,Medanta Gaya,Gaya,Bihar,East,REG313934,Active,2019-11-14,B,2025-05-18 14:55:24,2026-01-17 04:10:26,Needs clean-up
C300668,Hope Sharma Hospital,Clinic,Pulmonologist,Narayana Nashik,Nashik,Maharashtra,West,REG892858,Active,2018-12-01,C,2023-03-30 11:38:50,2025-08-07 08:09:23,Unverified
C300669,Care Gupta Pharmacy,Clinic,General Physician,Aster Muzaffarpur,Muzaffarpur,Bihar,Central,REG778228,Active,2022-09-27,C,2025-09-21 07:04:06,2025-08-08 01:07:22,Needs clean-up
C300670,Dr. Reddy Hospital,Hospital,Neurologist,Max Rourkela,Rourkela,Odisha,East,REG197924,Active,2019-12-06,A,2025-08-10 19:50:03,2025-12-27 16:26:53,
C300671,Care Pillai Clinic,Chemist,,,Jaipur,Rajasthan,Central,REG764427,Active,2023-11-16,B,2025-09-16 08:08:22,2026-01-11 09:59:10,
C300672,Care Yadav Medicals,Clinic,Diabetologist,Care Cuttack,Cuttack,Odisha,East,REG653647,Active,2022-01-30,C,2025-06-01 15:59:11,2026-01-26 10:14:03,
C300673,Hope Chawla Hospital,Clinic,Dermatologist,Fortis Guwahati,Guwahati,Assam,East,REG731713,Inactive,2018-10-13,B,2025-04-25 15:04:41,2026-01-01 20:36:39,Legacy mapped
C300674,Dr. Sharma Care,Clinic,Oncologist,Global Panaji,Panaji,Goa,West,REG486035,Active,2019-02-20,B,2023-06-01 17:54:31,2025-06-29 14:03:23,Legacy mapped
C300675, Dr. Gupta Care  ,Clinic,Oncologist,Aster Hubballi,Hubballi,Karnataka,South,REG213613,Active,2024-12-18,C,2024-08-14 02:42:03,2025-04-19 13:31:20,
C300676,City Pillai Medicals,Hospital,Oncologist,Fortis Durg,Durg,Chhattisgarh,West,REG578215,Active,19-05-2017,C,2025-09-19 00:39:29,2025-02-21 16:16:26,Needs clean-up
C300677,Prime Gupta Pharmacy,Clinic,Gastroenterologist,Fortis Gwalior,Gwalior,Madhya Pradesh,Central,REG940916,Active,2020/11/14,A,2025-10-01 09:26:59,2025-01-25 02:02:01,Needs clean-up
C300678,dr. chawla pharmacy,Doctor,Pulmonologist,Max Gaya,Gaya,Bihar,Central,REG808402,Active,2025-05-05,A,2023-01-18 12:06:00,2025-09-27 10:50:15,Needs clean-up
C300679,Dr. Sharma Clinic,Doctor,General Physician,Max Noida,Noida,Delhi,North,REG277496,Active,2019-06-13,C,2023-03-27 10:06:54,2026-01-17 01:07:59,
C300680,Prime Mehta Medicals,Hospital,Dermatologist,Aster Gwalior,Gwalior,Madhya Pradesh,Central,REG557567,Active,2017-09-23,A,2023-08-14 09:39:19,2025-02-10 02:50:51,Needs clean-up
C300681,Care Reddy Medicals,Hospital,Diabetologist,Max Madurai,Madurai,Tamil Nadu,South,REG718737,Inactive,2021-05-01,A,2025-06-05 14:09:06,2025-02-02 15:01:55,Legacy mapped
C300682,Care Verma Clinic,Chemist,,,Gaya,Bihar,East,REG264292,Inactive,24 Oct 2022,A,2024-10-28 08:40:33,2025-01-26 10:44:29,Unverified
C300683,Hospital Mehta Clinic,Chemist,,,Lucknow,Uttar Pradesh,Central,REG493005,Active,12 Mar 2022,B,2024-08-11 16:28:31,2025-03-05 21:12:09,
C300684,Hope Nair Care,Hospital,Cardiologist,Yashoda Mysuru,Mysuru,Karnataka,South,REG545971,Active,2022-03-09,B,2024-09-21 16:56:10,2025-04-02 16:47:31,
C300685,Prime Mishra Medicals,Doctor,General Physician,Apollo Vadodara,Vadodara,Gujarat,West,REG505477,Active,2025-07-01,B,2023-12-24 18:24:02,2025-11-20 05:50:45,Needs clean-up
C300686,Care Das Care,Doctor,Cardiologist,Medanta Dibrugarh,Dibrugarh,Assam,East,REG724274,Active,2020-08-06,C,2025-10-25 08:46:19,2025-07-28 11:29:29,
C300687,Care Iyer Pharmacy,Hospital,Neurologist,Global Vijayawada,Vijayawada,Andhra Pradesh,South,REG983238,Active,2022-03-17,A,2023-10-27 05:51:29,2026-01-28 12:27:20,Unverified
C300688,Prime Chawla Hospital,Chemist,,,Kanpur,Uttar Pradesh,Central,REG459411,Active,2019-02-14,C,2023-03-03 23:01:09,2025-11-26 03:54:19,Legacy mapped
C300689,Hospital Joshi Medicals,Chemist,,,Indore,Madhya Pradesh,West,REG243078,Blacklisted,2020-09-25,C,2024-05-16 06:22:24,2025-08-02 16:51:10,Legacy mapped
C300690,Prime Das Hospital,Chemist,,,Udaipur,Rajasthan,Central,REG255985,Active,2019-06-25,C,2023-01-02 03:12:14,2026-02-19 20:29:40,Needs clean-up
C300691,Life Sharma Care,Clinic,Neurologist,Fortis Jaipur,Jaipur,Rajasthan,North,REG182822,Active,2018-03-19,C,2025-02-18 04:13:04,2025-07-01 07:39:17,Legacy mapped
C300692,CITY YADAV HOSPITAL,Clinic,Neurologist,Aster Bhopal,Bhopal,Madhya Pradesh,Central,REG729294,Active,2017-04-03,B,2025-06-18 23:38:48,2026-02-07 04:07:55,Unverified
C300693,Dr. Kulkarni Hospital,Doctor,Cardiologist,Apollo Gurugram,Gurugram,Delhi,North,,Active,2025-05-31,A,2025-02-07 10:25:36,2025-05-29 04:28:41,Needs clean-up
C300694,Prime Singh Clinic,Clinic,Diabetologist,Care Kochi,Kochi,Kerala,South,REG337320,Active,21-06-2020,A,2023-05-06 14:21:14,2025-11-02 16:55:54,Needs clean-up
C300695,Life Mishra Clinic,Hospital,Pulmonologist,Apollo Gurugram,Gurugram,Haryana,North,REG802821,Blacklisted,2021-04-12,A,2024-07-30 06:32:46,2025-04-14 23:32:55,
C300696,Care Verma Hospital,Chemist,,,Indore,Madhya Pradesh,West,REG372173,Active,2020-04-14,B,2024-11-19 04:50:32,2025-10-29 15:51:52,Legacy mapped
C300697,Hospital Mishra Hospital,Hospital,Gastroenterologist,Medanta Muzaffarpur,Muzaffarpur,Bihar,East,,Active,2018-05-16,A,2023-01-20 03:19:40,2025-10-30 19:25:07,
C300698,Care Singh Medicals,Chemist,,,Gwalior,Madhya Pradesh,West,REG856337,Active,2023-02-17,B,2025-02-26 04:47:27,2025-11-01 05:54:50,Legacy mapped
C300699,Dr. Nair Hospital,Doctor,Oncologist,Manipal Thiruvananthapuram,Thiruvananthapuram,Kerala,South,REG790767,Active,2021-06-28,C,2024-02-27 14:53:52,2025-09-07 21:47:13,
C300700,Hope Das Care,Chemist,,,Hyderabad,Telangana,South,REG873943,Active,2020-12-08,B,2024-05-01 21:13:23,2025-10-13 06:26:09,Unverified
C300701,Care Kapoor Medicals,Doctor,Neurologist,Manipal Raipur,Raipur,Chhattisgarh,Central,REG674240,Active,2017-10-08,A,2024-10-24 21:56:38,2025-04-21 11:57:44,
C300702,Life Iyer Pharmacy,Chemist,,,Faridabad,Haryana,North,REG394252,Active,2018-05-26,B,2023-06-18 04:00:41,2025-11-03 19:09:59,Needs clean-up
C300703,City Das Pharmacy,Hospital,Pulmonologist,Narayana Muzaffarpur,Muzaffarpur,Bihar,Central,REG789239,Active,2024/10/09,B,2024-12-25 01:52:24,2025-07-12 19:37:06,Legacy mapped
C300704,Care Patel Pharmacy,Chemist,,,Noida,Uttar Pradesh,Central,REG315441,Active,2017-12-23,B,2025-02-20 20:45:34,2025-06-12 09:01:10,Needs clean-up
C300705,City Sharma Clinic,Clinic,General Physician,Aster Hubballi,Hubballi,Karnataka,South,REG342111,Active,2023-03-03,B,2023-12-18 04:38:42,2025-02-15 13:52:22,Needs clean-up
C300706,City Gupta Medicals,Clinic,General Physician,Care Jalandhar,Jalandhar,Punjab,North,REG802712,Active,2020-08-09,B,2024-09-22 06:01:00,2025-08-26 20:18:50,Unverified
C300707,City Mishra Pharmacy,Doctor,Pulmonologist,Narayana Indore,Indore,Madhya Pradesh,West,REG625783,Active,2019-04-02,A,2025-01-21 07:54:50,2025-05-05 22:27:12,
C300708,City Pillai Pharmacy,Clinic,Neurologist,Apollo Dhanbad,Dhanbad,Jharkhand,East,REG161191,Active,2020-10-10,A,2025-07-23 23:24:27,2025-08-07 01:59:24,Unverified
C300709,Dr. Verma Pharmacy,Clinic,Diabetologist,Aster Jodhpur,Jodhpur,Rajasthan,North,REG988547,Active,07/24/2025,B,2024-07-09 03:41:45,2025-05-13 02:11:43,Unverified
C300710,Hope Singh Hospital,Chemist,,,Gurugram,Haryana,North,REG152516,Active,2023-03-12,C,2023-11-15 00:57:32,2025-09-07 03:24:40,Legacy mapped
C300711,Life Patel Medicals,Hospital,Oncologist,Global Jaipur,Jaipur,Rajasthan,Central,REG331091,Active,2023-11-06,C,2025-09-05 19:08:06,2025-07-31 10:00:06,
C300712,Dr. Pillai Care,Doctor,Dermatologist,Aster Margao,Margao,Goa,West,REG816884,Active,2018-06-01,B,2023-09-26 09:38:50,2025-02-14 10:08:43,Legacy mapped
C300713,Care Patel Pharmacy,Clinic,Dermatologist,Manipal Kochi,Kochi,Kerala,South,REG187499,Active,2022-03-03,B,2024-05-18 03:15:20,2025-03-12 22:50:47,Needs clean-up
C300714,life kapoor hospital,Hospital,Neurologist,Narayana Surat,Surat,Gujarat,West,REG544448,Active,2021-04-20,A,2023-08-13 14:10:30,2025-02-18 10:16:34,Legacy mapped
C300715,Care Reddy Clinic,Hospital,Cardiologist,Apollo Vadodara,Vadodara,Gujarat,West,REG397009,Active,2020-06-28,C,2025-05-01 20:32:28,2025-06-16 14:19:41,Unverified
C300716,Dr. Pillai Pharmacy,Hospital,Pulmonologist,Yashoda Margao,Margao,Goa,West,REG210868,Active,2020-08-28,C,2025-09-29 15:17:52,2025-01-21 11:03:13,
C300717,Care Verma Medicals,Clinic,Pulmonologist,Aster Kolkata,Kolkata,West Bengal,East,REG538433,Active,2024-09-26,C,2024-03-24 17:31:50,2025-05-17 09:30:56,Needs clean-up
C300718,Care Gupta Medicals,Hospital,Cardiologist,Manipal Amritsar,Amritsar,Punjab,North,REG971605,Active,2025-09-16,B,2023-10-05 19:46:46,2025-11-14 14:26:53,Needs clean-up
C300719,Prime Das Care,Clinic,General Physician,Global Ranchi,Ranchi,Jharkhand,East,REG494114,Active,2022-02-04,B,2024-09-29 03:02:55,2026-01-12 21:35:16,Legacy mapped
C300720,City Verma Care,Hospital,Cardiologist,Medanta Patna,Patna,Bihar,Central,123,Active,2025-06-21,C,2024-01-11 15:47:43,2025-02-28 15:12:43,Legacy mapped
